huc12,ele_std,ele_below_10th_mean,ele_hi,slope_below_10th_mean,slope_above_90th_mean,slope_cv,asp_mean,asp_var,asp_pc1,prof_mean,prof_std,prof_pct_neg,plan_mean,plan_std,plan_pct_neg,flow_mean,flow_95pct,flow_pct_high,hand_surface,hand_shallow,hand_deep,twi_median,twi_90pct
111003020104,11.249085,356.46835,0.5372758,0.23377886,5.9332104,0.9949156,315.40875,0.88593787,1.987398361456452,-0.0008186076,0.53880423,51.32275669065388,-0.00071361044,0.3113879,48.63728629435366,818.36707,49.0,4.299495335090777,85.01354402334364,14.782300603179236,0.20415537347712656,9.002616,11.617298
111003020106,14.1325,338.59555,0.48105147,0.50805897,6.138281,0.5983536,39.328396,0.93629974,1.061063284788942,0.0005754004,0.43452662,49.857586199665896,0.00061245606,0.31493792,49.32558765350984,646.5652,82.0,5.532323109467152,56.754345805170935,42.11569242812909,1.129961766699984,8.538542,11.002115
111003020105,14.774861,349.03244,0.26029646,0.16063625,8.930565,1.1433878,73.50954,0.92356366,0.35885648312244545,0.0061046476,0.6966036,49.127255167332976,0.006137688,0.38123503,47.79429080376459,4282.075,27.0,3.0300501967168634,79.87166083126323,18.76816023061832,1.3601789381184557,8.781942,11.317257
111003020107,14.101882,333.60568,0.40172213,0.12751499,6.468458,0.96845096,39.398617,0.9407113,1.0864672453313495,0.0037645919,0.5185436,47.66611466496424,0.0037884365,0.31145877,49.01876877198545,13415.55,54.0,4.431887955594852,79.88542929736539,19.661740069325127,0.45283063330948226,8.83615,11.409972
111003020202,16.026592,319.7435,0.47165516,0.19505182,6.607294,0.71215016,104.82581,0.95679754,-0.4436368660207015,-0.00050111045,0.49851477,49.24807770550397,-0.0005368358,0.36805683,46.918341753833005,614.63324,51.0,4.182793843810793,61.33369374344391,37.41011789023319,1.2561883663229008,8.516307,11.002794
111003020203,13.470886,313.9171,0.4387788,0.103187986,5.4536815,0.69356275,29.945084,0.93772393,1.3064861162092563,-0.00085685344,0.41226178,47.70504052879762,-0.0010119708,0.3257285,45.47460202038581,808.76245,72.0,5.187598314333987,67.12853957449663,32.662162388720304,0.20929803678307377,8.642887,11.068226
110902020108,13.91279,372.45096,0.33692712,0.11004027,5.035828,1.249179,108.53447,0.8861998,-1.0050995541474619,0.00046273746,0.41205958,47.75955757628378,0.00045505268,0.23470812,48.87890524906982,690.59283,51.0,4.357232474246231,92.44425543933865,7.427475927067389,0.12826863359395863,9.529139,12.094363
110902020304,13.315985,337.4217,0.2915225,0.09683266,6.4745283,1.2543579,127.73491,0.9235879,-1.2097109545745328,0.0027057834,0.49442706,49.158913532342694,0.0026782213,0.3088488,48.50317789270124,4533.107,35.0,3.6620154014866206,86.11486641399408,12.535754436396237,1.3493791496096856,9.214936,11.822393
111003030201,24.93959,284.06534,0.49944457,0.4965593,10.632897,0.6915282,150.00044,0.8855692,-2.816235099346879,-0.0066008563,0.82121974,53.355344149003734,-0.006591134,0.6136963,46.998407924657684,534.9526,29.0,3.2021200681175914,40.7574718940526,49.82575698908077,9.416771116866627,8.15953,10.488039
110902020301,15.282874,366.7049,0.46767282,0.18818188,7.117986,0.9747353,143.90453,0.9664662,-0.8712917307242217,-0.0029254358,0.53259414,49.4658928647483,-0.00286385,0.350503,48.742302890100845,1057.1783,43.0,4.00340566031501,75.33724954336046,23.71731714350164,0.9454333131378995,8.905996,11.454523
110902030103,15.883624,334.05884,0.53747046,0.0,8.213234,0.8702966,223.31235,0.85958624,-2.7705691399335635,-0.00037713442,0.62473404,45.75151309825753,-0.00015104271,0.43127865,41.77533810077555,663.32306,106.0,6.86406300125216,62.035838224387206,35.891148489648664,2.0730132859641253,8.415956,10.733515
110902030101,15.93208,342.50497,0.5109543,0.3059131,6.046518,0.8273221,163.08623,0.81490165,-4.792415694625064,-0.0036704538,0.54665816,51.70945865641916,-0.003936285,0.34434494,47.876727376188946,615.0848,59.0,4.662623443537999,80.94438902114449,19.026978941947196,0.02863203690831626,8.8008375,11.228735
110902020303,15.674972,346.6079,0.36186245,0.14564538,6.231263,1.0873034,125.98121,0.8577652,-2.269060715524157,-0.0006425731,0.5161935,49.99405696743641,-0.0005962722,0.3133589,48.46135791958866,2401.1672,28.0,3.405343171270028,86.18008757820022,13.589287816007314,0.23062460579247407,9.0817585,11.6966915
110902030106,17.379583,329.7611,0.51803946,0.5762043,9.138441,0.61647385,184.20499,0.9417925,-1.7215746772629719,0.006162244,0.56989217,47.13853703271914,0.0061634723,0.44188395,50.31101856898149,703.92694,50.0,4.218779922696609,48.02960151210942,44.65244374770111,7.3179547401894665,8.122676,10.560267
111003010704,8.135506,394.4509,0.5828623,0.23395899,4.9865403,0.958822,343.79007,0.9202927,1.971168053652379,-0.003046748,0.43001497,48.7651841123175,-0.0031564059,0.26407787,48.80905813572403,695.8929,60.0,4.678961117374883,90.12702322680227,9.872316019833173,0.0006607533645561324,9.244951,11.75639
111003010707,11.705367,379.11563,0.5240971,0.27384382,5.6851826,1.0126394,67.21568,0.8711553,1.241233504668659,-0.0020772717,0.5270768,50.164684546703164,-0.001972361,0.3043157,48.966840209317965,683.29364,79.0,5.33062788459533,89.842516235096,10.142434511937488,0.015049252966512555,8.983864,11.640219
111003010708,8.870512,375.7527,0.3936518,0.0,6.284849,1.4760709,271.48734,0.9102702,-0.048046457151153764,0.00088419265,0.568886,43.47387109015016,0.0021447805,0.2722625,42.300069116929585,2526.769,96.0,6.244254633856918,94.2800658643682,5.57170542635659,0.1482287092752209,9.102142,11.685368
111003010703,8.100623,392.19986,0.4865789,0.139224,3.5491762,1.103658,35.324043,0.82981026,3.4789302519828014,-0.0005250765,0.344272,48.50627904421507,-0.0004288879,0.20158467,48.69875453235178,697.31866,49.0,4.278081566653742,97.48768178773734,2.511149994029107,0.0011682182335501891,9.647985,12.202621
111003020101,9.408014,365.0942,0.4191947,0.17473729,6.352573,1.3037425,47.158047,0.9241791,1.1979015028928135,0.0029936463,0.5821398,50.59998508029996,0.0030419093,0.30259013,48.79843130010977,4242.0654,91.0,5.749544051801679,92.69929344563369,7.2428039089614105,0.057902645404910004,9.185539,11.745564
111003020103,10.154505,360.3335,0.41906685,0.1525243,6.72567,1.3587127,51.467327,0.92804104,0.9813857737089168,0.003369121,0.5995894,51.097088636852504,0.002958733,0.28970852,47.59305847443021,3151.708,51.0,4.359205970277652,92.46260092106546,7.504666117109185,0.03273296182535028,9.1441765,11.737547
110902020302,17.821262,354.94473,0.43998823,0.19535619,8.777079,1.0258884,121.636986,0.9362048,-0.964767196014579,-0.001541977,0.6376551,50.310866751565634,-0.0016053597,0.42725646,48.271347592562705,3330.053,73.0,5.146900852202651,69.90112028112604,26.810650922354395,3.2882287965195642,8.7809515,11.277959
110500020804,12.630773,304.90594,0.48766837,0.2268435,6.326058,0.9180924,83.55733,0.92675185,0.10658872328472607,-0.0017916358,0.522445,51.51708632303733,-0.0017873377,0.31656995,47.42515127829058,5103.826,47.0,4.138784657831216,81.7581617891338,17.97166818128286,0.27017002958335457,8.941506,11.290489
110500020803,17.991413,320.75058,0.39918584,0.21770181,5.5579925,0.93423766,80.70067,0.8562743,0.445859393457487,-0.002729034,0.49153444,50.60703301964973,-0.0027584762,0.2962589,47.850100980338,975.4148,23.0,3.0076658815763815,88.40117422240792,11.59306526734912,0.00576051024295528,9.018756,11.434175
